Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 4533 0.333588 0.241272 0.207839 0.2173 1 
1 4534 0.333753 0.241279 0.207714 0.217254 1 
1 4535 0.333919 0.241288 0.207583 0.21721 1 
1 4536 0.334087 0.241301 0.207447 0.217165 1 
1 4537 0.334255 0.241316 0.207308 0.217121 1 
1 4538 0.334422 0.241331 0.20717 0.217077 1 
1 4539 0.334587 0.241344 0.207034 0.217034 1 
1 4540 0.334751 0.241354 0.206903 0.216993 1 
1 4541 0.334911 0.241357 0.206778 0.216954 1 
1 4542 0.335067 0.241352 0.206662 0.216918 1 
1 4543 0.33522 0.241335 0.206557 0.216888 1 
1 4544 0.335367 0.241306 0.206464 0.216864 1 
1 4545 0.335508 0.241261 0.206384 0.216847 1 
1 4546 0.335644 0.241198 0.206318 0.21684 1 
1 4547 0.335774 0.241118 0.206267 0.216842 1 
1 4548 0.335897 0.241019 0.20623 0.216854 1 
1 4549 0.336014 0.2409 0.206208 0.216878 1 
1 4550 0.336123 0.240764 0.206199 0.216914 1 
1 4551 0.336224 0.24061 0.206204 0.216961 1 
1 4552 0.336317 0.240442 0.206222 0.217019 1 
1 4553 0.336399 0.240262 0.206251 0.217088 1 
1 4554 0.336468 0.240074 0.20629 0.217168 1 
1 4555 0.336523 0.239881 0.206339 0.217257 1 
1 4556 0.336562 0.239688 0.206397 0.217354 1 
1 4557 0.33658 0.2395 0.206462 0.217459 1 
1 4558 0.336575 0.239322 0.206533 0.21757 1 
1 4559 0.336543 0.239159 0.206611 0.217686 1 
1 4560 0.336482 0.239017 0.206694 0.217807 1 
1 4561 0.336388 0.238899 0.206782 0.217931 1 
1 4562 0.336258 0.238811 0.206874 0.218057 1 
1 4563 0.336092 0.238757 0.206968 0.218184 1 
1 4564 0.335886 0.238739 0.207065 0.21831 1 
1 4565 0.335642 0.23876 0.207162 0.218436 1 
1 4566 0.335361 0.238821 0.207259 0.218558 1 
1 4567 0.335045 0.238924 0.207354 0.218677 1 
1 4568 0.334697 0.239067 0.207445 0.218791 1 
1 4569 0.334323 0.239249 0.207529 0.218899 1 
1 4570 0.333929 0.239467 0.207606 0.218998 1 
1 4571 0.333523 0.239717 0.207672 0.219088 1 
1 4572 0.333112 0.239995 0.207725 0.219168 1 
1 4573 0.332706 0.240295 0.207764 0.219235 1 
1 4574 0.332314 0.24061 0.207787 0.219289 1 
1 4575 0.331944 0.240935 0.207793 0.219329 1 
1 4576 0.331606 0.241261 0.20778 0.219354 1 
1 4577 0.331308 0.241581 0.207748 0.219363 1 
1 4578 0.331057 0.241887 0.207698 0.219358 1 
1 4579 0.330859 0.242173 0.207631 0.219337 1 
1 4580 0.330718 0.242431 0.207548 0.219303 1 
1 4581 0.330637 0.242655 0.207452 0.219255 1 
1 4582 0.330618 0.24284 0.207346 0.219196 1 
1 4583 0.33066 0.24298 0.207233 0.219128 1 
1 4584 0.33076 0.243072 0.207116 0.219053 1 
1 4585 0.330914 0.243113 0.207 0.218973 1 
1 4586 0.331118 0.243103 0.206888 0.218891 1 
1 4587 0.331365 0.24304 0.206785 0.21881 1 
1 4588 0.331648 0.242925 0.206694 0.218733 1 
1 4589 0.331959 0.242761 0.206618 0.218662 1 
1 4590 0.332291 0.24255 0.206559 0.2186 1 
1 4591 0.332636 0.242297 0.20652 0.218547 1 
1 4592 0.332987 0.242005 0.206501 0.218507 1 
1 4593 0.333339 0.241681 0.206502 0.218479 1 
1 4594 0.333685 0.241329 0.206523 0.218463 1 
1 4595 0.334022 0.240956 0.206562 0.21846 1 
1 4596 0.334347 0.240569 0.206616 0.218468 1 
1 4597 0.334657 0.240174 0.206683 0.218486 1 
1 4598 0.334953 0.239777 0.206759 0.218511 1 
1 4599 0.335235 0.239386 0.206839 0.21854 1 
1 4600 0.335504 0.239005 0.206919 0.218571 1 
1 4601 0.335762 0.238642 0.206995 0.218601 1 
1 4602 0.336011 0.238301 0.207062 0.218626 1 
1 4603 0.336254 0.237988 0.207115 0.218643 1 
1 4604 0.336492 0.237707 0.207152 0.21865 1 
1 4605 0.336727 0.237461 0.207169 0.218643 1 
1 4606 0.336959 0.237255 0.207165 0.218621 1 
1 4607 0.337189 0.237091 0.207137 0.218582 1 
1 4608 0.337415 0.23697 0.207087 0.218528 1 
1 4609 0.337633 0.236895 0.207015 0.218457 1 
1 4610 0.337842 0.236864 0.206923 0.218371 1 
1 4611 0.338034 0.236878 0.206815 0.218273 1 
1 4612 0.338206 0.236935 0.206693 0.218166 1 
1 4613 0.338351 0.237034 0.206563 0.218053 1 
1 4614 0.338461 0.237171 0.206429 0.217939 1 
1 4615 0.338531 0.237342 0.206298 0.217829 1 
1 4616 0.338555 0.237545 0.206174 0.217727 1 
1 4617 0.338526 0.237773 0.206064 0.217638 1 
1 4618 0.338441 0.238021 0.205972 0.217566 1 
1 4619 0.338296 0.238285 0.205902 0.217516 1 
1 4620 0.338092 0.238559 0.205858 0.217491 1 
1 4621 0.337828 0.238836 0.205843 0.217493 1 
1 4622 0.337509 0.239112 0.205856 0.217522 1 
1 4623 0.337139 0.239382 0.205899 0.21758 1 
1 4624 0.336726 0.239641 0.205969 0.217664 1 
1 4625 0.336279 0.239885 0.206063 0.217773 1 
1 4626 0.335809 0.240112 0.206177 0.217903 1 
1 4627 0.335329 0.240318 0.206305 0.218049 1 
1 4628 0.33485 0.240502 0.206441 0.218207 1 
1 4629 0.334388 0.240664 0.206579 0.21837 1 
1 4630 0.333954 0.240803 0.20671 0.218533 1 
1 4631 0.333561 0.240921 0.206828 0.21869 1 
1 4632 0.333219 0.24102 0.206926 0.218835 1 
1 4633 0.332938 0.241102 0.206996 0.218964 1 
1 4634 0.332724 0.241169 0.207035 0.219072 1 
1 4635 0.332581 0.241224 0.207038 0.219157 1 
1 4636 0.332509 0.241271 0.207002 0.219218 1 
1 4637 0.332507 0.241313 0.206926 0.219255 1 
1 4638 0.332568 0.241351 0.206812 0.219269 1 
1 4639 0.332685 0.24139 0.206662 0.219263 1 
1 4640 0.332847 0.241431 0.206481 0.219241 1 
1 4641 0.333041 0.241475 0.206274 0.219211 1 
1 4642 0.333251 0.241523 0.206049 0.219177 1 
1 4643 0.333462 0.241576 0.205815 0.219147 1 
1 4644 0.333659 0.241632 0.20558 0.219129 1 
1 4645 0.333825 0.241691 0.205354 0.21913 1 
1 4646 0.333948 0.241751 0.205145 0.219156 1 
1 4647 0.334013 0.24181 0.204963 0.219214 1 
1 4648 0.334013 0.241863 0.204816 0.219308 1 
1 4649 0.333941 0.241908 0.204709 0.219442 1 
1 4650 0.333794 0.241942 0.204647 0.219618 1 
1 4651 0.333573 0.24196 0.204633 0.219833 1 
1 4652 0.333285 0.241959 0.204668 0.220088 1 
1 4653 0.332938 0.241935 0.204751 0.220376 1 
1 4654 0.332545 0.241886 0.204878 0.220691 1 
1 4655 0.332122 0.241808 0.205044 0.221027 1 
1 4656 0.331688 0.241699 0.205241 0.221372 1 
1 4657 0.331262 0.241559 0.205462 0.221717 1 
1 4658 0.330865 0.241387 0.205696 0.222051 1 
1 4659 0.330519 0.241185 0.205934 0.222362 1 
1 4660 0.330244 0.240952 0.206165 0.222639 1 
1 4661 0.330056 0.240694 0.206379 0.222871 1 
1 4662 0.329972 0.240414 0.206566 0.223048 1 
1 4663 0.330002 0.240117 0.206718 0.223163 1 
1 4664 0.330153 0.239809 0.206829 0.22321 1 
1 4665 0.330427 0.239497 0.206893 0.223184 1 
1 4666 0.330822 0.239188 0.206907 0.223084 1 
1 4667 0.331329 0.23889 0.206871 0.222909 1 
1 4668 0.331938 0.238612 0.206786 0.222665 1 
1 4669 0.332629 0.238361 0.206656 0.222354 1 
1 4670 0.333384 0.238143 0.206486 0.221987 1 
1 4671 0.334178 0.237966 0.206284 0.221571 1 
1 4672 0.334987 0.237835 0.206059 0.221119 1 
1 4673 0.335783 0.237753 0.205821 0.220643 1 
1 4674 0.336541 0.237724 0.20558 0.220156 1 
1 4675 0.337235 0.237747 0.205347 0.219671 1 
1 4676 0.337843 0.237822 0.205134 0.219201 1 
1 4677 0.338346 0.237946 0.204948 0.21876 1 
1 4678 0.338727 0.238113 0.204801 0.218359 1 
1 4679 0.338978 0.238318 0.204697 0.218007 1 
1 4680 0.339092 0.238552 0.204644 0.217712 1 
1 4681 0.339069 0.238808 0.204644 0.217479 1 
1 4682 0.338915 0.239074 0.204698 0.217313 1 
1 4683 0.33864 0.239341 0.204805 0.217213 1 
1 4684 0.338261 0.239598 0.204962 0.217179 1 
1 4685 0.337795 0.239838 0.205163 0.217205 1 
1 4686 0.337266 0.240049 0.2054 0.217285 1 
1 4687 0.336697 0.240226 0.205665 0.217412 1 
1 4688 0.336116 0.240363 0.205946 0.217575 1 
1 4689 0.335548 0.240455 0.206233 0.217764 1 
1 4690 0.335016 0.240501 0.206514 0.217968 1 
1 4691 0.334545 0.240501 0.206778 0.218176 1 
1 4692 0.334152 0.240457 0.207013 0.218377 1 
1 4693 0.333854 0.240375 0.20721 0.218562 1 
1 4694 0.33366 0.240259 0.207359 0.218722 1 
1 4695 0.333576 0.240118 0.207454 0.218852 1 
1 4696 0.333603 0.23996 0.20749 0.218946 1 
1 4697 0.333736 0.239796 0.207465 0.219004 1 
1 4698 0.333964 0.239634 0.207377 0.219025 1 
1 4699 0.334273 0.239485 0.207229 0.219013 1 
1 4700 0.334644 0.239357 0.207026 0.218973 1 
1 4701 0.335057 0.239258 0.206774 0.218911 1 
1 4702 0.335488 0.239195 0.206481 0.218837 1 
1 4703 0.335912 0.239172 0.206157 0.218759 1 
1 4704 0.336305 0.239192 0.205814 0.218689 1 
1 4705 0.336645 0.239256 0.205463 0.218636 1 
1 4706 0.33691 0.239362 0.205117 0.21861 1 
1 4707 0.337083 0.239508 0.204787 0.218621 1 
1 4708 0.33715 0.239689 0.204486 0.218676 1 
1 4709 0.337102 0.239897 0.204222 0.218779 1 
1 4710 0.336934 0.240125 0.204005 0.218936 1 
1 4711 0.336648 0.240364 0.203843 0.219145 1 
1 4712 0.336249 0.240606 0.203739 0.219405 1 
1 4713 0.335748 0.240841 0.203697 0.219713 1 
1 4714 0.33516 0.241061 0.203718 0.22006 1 
1 4715 0.334503 0.241258 0.2038 0.220439 1 
1 4716 0.333797 0.241426 0.20394 0.220837 1 
1 4717 0.333067 0.241558 0.204132 0.221243 1 
1 4718 0.332336 0.241652 0.204369 0.221642 1 
1 4719 0.331629 0.241706 0.204643 0.222023 1 
1 4720 0.330967 0.241718 0.204945 0.22237 1 
1 4721 0.330372 0.24169 0.205266 0.222672 1 
1 4722 0.329862 0.241626 0.205596 0.222916 1 
1 4723 0.329451 0.241529 0.205926 0.223094 1 
1 4724 0.329152 0.241403 0.206248 0.223197 1 
1 4725 0.328969 0.241256 0.206554 0.223221 1 
1 4726 0.328906 0.241093 0.206837 0.223165 1 
1 4727 0.32896 0.240919 0.207093 0.223028 1 
1 4728 0.329126 0.240742 0.207319 0.222814 1 
1 4729 0.329393 0.240566 0.207513 0.222528 1 
1 4730 0.32975 0.240395 0.207674 0.222181 1 
1 4731 0.330181 0.240234 0.207803 0.221782 1 
1 4732 0.330669 0.240085 0.207903 0.221342 1 
1 4733 0.331197 0.239949 0.207977 0.220877 1 
1 4734 0.331745 0.239828 0.208029 0.220399 1 
1 4735 0.332295 0.23972 0.208063 0.219922 1 
1 4736 0.332832 0.239624 0.208083 0.21946 1 
1 4737 0.33334 0.23954 0.208094 0.219025 1 
1 4738 0.333805 0.239465 0.2081 0.21863 1 
1 4739 0.334218 0.239397 0.208104 0.218282 1 
1 4740 0.334569 0.239334 0.208108 0.217989 1 
1 4741 0.334853 0.239275 0.208115 0.217757 1 
1 4742 0.335067 0.239219 0.208126 0.217588 1 
1 4743 0.335212 0.239166 0.20814 0.217482 1 
1 4744 0.335289 0.239115 0.208158 0.217437 1 
1 4745 0.335304 0.239069 0.208178 0.21745 1 
1 4746 0.33526 0.239029 0.208197 0.217513 1 
1 4747 0.335168 0.238997 0.208215 0.217621 1 
1 4748 0.335033 0.238977 0.208227 0.217763 1 
1 4749 0.334867 0.23897 0.208233 0.217931 1 
1 4750 0.334677 0.23898 0.208229 0.218114 1 
1 4751 0.334475 0.23901 0.208212 0.218303 1 
1 4752 0.334268 0.23906 0.208183 0.218489 1 
1 4753 0.334065 0.239134 0.208138 0.218663 1 
1 4754 0.333875 0.239231 0.208079 0.218816 1 
1 4755 0.333704 0.239349 0.208003 0.218944 1 
1 4756 0.333558 0.239489 0.207912 0.219041 1 
1 4757 0.333443 0.239645 0.207807 0.219104 1 
1 4758 0.333363 0.239816 0.20769 0.219131 1 
1 4759 0.333321 0.239995 0.207561 0.219123 1 
1 4760 0.333318 0.240178 0.207425 0.219079 1 
1 4761 0.333355 0.240358 0.207283 0.219005 1 
1 4762 0.333431 0.240529 0.207138 0.218902 1 
1 4763 0.333546 0.240686 0.206992 0.218776 1 
1 4764 0.333696 0.240823 0.206849 0.218632 1 
1 4765 0.333877 0.240935 0.206712 0.218476 1 
1 4766 0.334085 0.241019 0.206582 0.218313 1 
1 4767 0.334314 0.241072 0.206463 0.218151 1 
1 4768 0.334556 0.241094 0.206356 0.217993 1 
1 4769 0.334805 0.241085 0.206264 0.217846 1 
1 4770 0.335053 0.241046 0.206187 0.217713 1 
1 4771 0.335291 0.240983 0.206128 0.217598 1 
1 4772 0.33551 0.240899 0.206088 0.217503 1 
1 4773 0.335704 0.2408 0.206067 0.21743 1 
1 4774 0.335863 0.240693 0.206066 0.217379 1 
1 4775 0.335981 0.240584 0.206085 0.21735 1 
1 4776 0.336052 0.240481 0.206124 0.217343 1 
1 4777 0.336072 0.24039 0.206184 0.217354 1 
1 4778 0.336038 0.240317 0.206262 0.217382 1 
1 4779 0.335949 0.240267 0.20636 0.217424 1 
1 4780 0.335806 0.240244 0.206474 0.217476 1 
1 4781 0.33561 0.240249 0.206604 0.217536 1 
1 4782 0.335368 0.240284 0.206748 0.2176 1 
1 4783 0.335085 0.240346 0.206903 0.217666 1 
1 4784 0.334769 0.240433 0.207067 0.217731 1 
1 4785 0.33443 0.240541 0.207237 0.217792 1 
1 4786 0.334076 0.240664 0.20741 0.21785 1 
1 4787 0.333719 0.240795 0.207583 0.217902 1 
1 4788 0.33337 0.240928 0.207753 0.217949 1 
1 4789 0.333038 0.241054 0.207917 0.217991 1 
1 4790 0.332733 0.241167 0.20807 0.21803 1 
1 4791 0.332462 0.24126 0.20821 0.218067 1 
1 4792 0.332234 0.241328 0.208335 0.218103 1 
1 4793 0.332051 0.241365 0.208441 0.218142 1 
1 4794 0.331918 0.241369 0.208527 0.218185 1 
1 4795 0.331836 0.241339 0.208591 0.218235 1 
1 4796 0.331803 0.241274 0.20863 0.218292 1 
1 4797 0.331817 0.241178 0.208646 0.218359 1 
1 4798 0.331873 0.241053 0.208638 0.218436 1 
1 4799 0.331966 0.240904 0.208606 0.218524 1 
1 4800 0.332089 0.240738 0.208551 0.218622 1 
1 4801 0.332235 0.240561 0.208476 0.218728 1 
1 4802 0.332395 0.240381 0.208382 0.218842 1 
1 4803 0.332562 0.240205 0.208272 0.21896 1 
1 4804 0.33273 0.24004 0.20815 0.21908 1 
1 4805 0.33289 0.239893 0.20802 0.219197 1 
1 4806 0.333039 0.239768 0.207884 0.219309 1 
1 4807 0.33317 0.23967 0.207748 0.219411 1 
1 4808 0.333282 0.239603 0.207615 0.2195 1 
1 4809 0.333372 0.239566 0.207489 0.219572 1 
1 4810 0.333439 0.239561 0.207376 0.219624 1 
1 4811 0.333485 0.239585 0.207277 0.219654 1 
1 4812 0.333509 0.239636 0.207197 0.219658 1 
1 4813 0.333516 0.239709 0.207138 0.219636 1 
1 4814 0.333508 0.239801 0.207103 0.219588 1 
1 4815 0.333488 0.239905 0.207094 0.219513 1 
1 4816 0.333461 0.240016 0.20711 0.219413 1 
1 4817 0.33343 0.240128 0.207153 0.219289 1 
1 4818 0.333399 0.240235 0.207221 0.219144 1 
1 4819 0.333372 0.240334 0.207314 0.218981 1 
1 4820 0.333351 0.240418 0.207429 0.218802 1 
1 4821 0.33334 0.240486 0.207562 0.218612 1 
1 4822 0.33334 0.240534 0.207712 0.218414 1 
1 4823 0.333354 0.240561 0.207873 0.218212 1 
1 4824 0.333382 0.240566 0.208042 0.21801 1 
1 4825 0.333424 0.240551 0.208213 0.217812 1 
1 4826 0.33348 0.240516 0.208383 0.217621 1 
1 4827 0.33355 0.240464 0.208547 0.217439 1 
1 4828 0.333633 0.240398 0.208699 0.21727 1 
1 4829 0.333726 0.240321 0.208837 0.217116 1 
1 4830 0.333828 0.240236 0.208956 0.216979 1 
1 4831 0.333937 0.240149 0.209053 0.21686 1 
1 4832 0.334051 0.240062 0.209126 0.216761 1 
1 4833 0.334166 0.23998 0.209173 0.216681 1 
1 4834 0.334281 0.239905 0.209193 0.216622 1 
1 4835 0.334392 0.239841 0.209184 0.216583 1 
1 4836 0.334497 0.239791 0.209148 0.216563 1 
1 4837 0.334594 0.239757 0.209086 0.216563 1 
1 4838 0.334681 0.23974 0.208999 0.21658 1 
1 4839 0.334754 0.239742 0.208889 0.216615 1 
1 4840 0.334814 0.239762 0.20876 0.216664 1 
1 4841 0.334857 0.239802 0.208614 0.216728 1 
1 4842 0.334883 0.23986 0.208454 0.216803 1 
1 4843 0.334891 0.239935 0.208284 0.21689 1 
1 4844 0.33488 0.240026 0.208109 0.216985 1 
1 4845 0.334849 0.240132 0.207932 0.217088 1 
1 4846 0.334797 0.24025 0.207757 0.217196 1 
1 4847 0.334726 0.240378 0.207587 0.217309 1 
1 4848 0.334633 0.240515 0.207427 0.217426 1 
1 4849 0.334519 0.240657 0.207279 0.217545 1 
1 4850 0.334383 0.240803 0.207147 0.217666 1 
1 4851 0.334226 0.24095 0.207034 0.21779 1 
1 4852 0.334045 0.241097 0.206941 0.217916 1 
1 4853 0.333842 0.241242 0.206872 0.218044 1 
1 4854 0.333616 0.241382 0.206826 0.218176 1 
1 4855 0.333366 0.241517 0.206806 0.218311 1 
1 4856 0.333093 0.241645 0.206811 0.218451 1 
1 4857 0.332797 0.241766 0.206841 0.218596 1 
1 4858 0.332479 0.241878 0.206895 0.218747 1 
1 4859 0.332142 0.241982 0.206972 0.218904 1 
1 4860 0.331788 0.242075 0.207069 0.219067 1 
1 4861 0.331422 0.242158 0.207184 0.219236 1 
1 4862 0.331047 0.242231 0.207312 0.21941 1 
1 4863 0.33067 0.242291 0.207452 0.219587 1 
1 4864 0.330299 0.24234 0.207597 0.219764 1 
1 4865 0.32994 0.242376 0.207744 0.21994 1 
1 4866 0.329604 0.242398 0.207889 0.22011 1 
1 4867 0.329298 0.242405 0.208025 0.220271 1 
1 4868 0.329034 0.242397 0.20815 0.220418 1 
1 4869 0.32882 0.242374 0.208259 0.220548 1 
1 4870 0.328665 0.242333 0.208347 0.220655 1 
1 4871 0.328577 0.242276 0.208412 0.220735 1 
1 4872 0.328562 0.242201 0.208452 0.220785 1 
1 4873 0.328626 0.24211 0.208464 0.2208 1 
1 4874 0.32877 0.242003 0.208448 0.220779 1 
1 4875 0.328996 0.241881 0.208404 0.220718 1 
1 4876 0.329301 0.241746 0.208333 0.220619 1 
1 4877 0.32968 0.241601 0.208238 0.22048 1 
1 4878 0.330126 0.241449 0.208121 0.220304 1 
1 4879 0.330627 0.241292 0.207987 0.220094 1 
1 4880 0.331173 0.241136 0.207839 0.219852 1 
1 4881 0.331749 0.240983 0.207683 0.219586 1 
1 4882 0.332339 0.240838 0.207523 0.219299 1 
1 4883 0.332927 0.240706 0.207366 0.219 1 
1 4884 0.333498 0.240591 0.207216 0.218696 1 
1 4885 0.334034 0.240495 0.207077 0.218393 1 
1 4886 0.334522 0.240423 0.206955 0.2181 1 
1 4887 0.334948 0.240376 0.206852 0.217824 1 
1 4888 0.335302 0.240357 0.20677 0.217571 1 
1 4889 0.335576 0.240365 0.206711 0.217347 1 
1 4890 0.335765 0.240401 0.206676 0.217158 1 
1 4891 0.335868 0.240462 0.206662 0.217008 1 
1 4892 0.335885 0.240548 0.206668 0.216898 1 
1 4893 0.335823 0.240654 0.206692 0.216831 1 
1 4894 0.335689 0.240777 0.206728 0.216806 1 
1 4895 0.335493 0.240913 0.206772 0.216821 1 
1 4896 0.335249 0.241058 0.206819 0.216875 1 
1 4897 0.334969 0.241205 0.206862 0.216964 1 
1 4898 0.33467 0.241351 0.206897 0.217082 1 
1 4899 0.334365 0.241491 0.206918 0.217225 1 
1 4900 0.33407 0.241622 0.20692 0.217387 1 
1 4901 0.333798 0.241741 0.206899 0.217562 1 
1 4902 0.333561 0.241845 0.206851 0.217744 1 
1 4903 0.333366 0.241933 0.206774 0.217927 1 
1 4904 0.333222 0.242005 0.206667 0.218106 1 
1 4905 0.333131 0.242063 0.20653 0.218276 1 
1 4906 0.333095 0.242106 0.206365 0.218434 1 
1 4907 0.33311 0.242139 0.206176 0.218576 1 
1 4908 0.333172 0.242163 0.205965 0.2187 1 
1 4909 0.333273 0.242183 0.20574 0.218805 1 
1 4910 0.333402 0.242202 0.205504 0.218891 1 
1 4911 0.333549 0.242225 0.205267 0.218959 1 
1 4912 0.3337 0.242253 0.205035 0.219011 1 
1 4913 0.333844 0.242291 0.204816 0.219049 1 
1 4914 0.333966 0.242341 0.204617 0.219076 1 
1 4915 0.334055 0.242405 0.204446 0.219095 1 
1 4916 0.334099 0.242482 0.204309 0.219109 1 
1 4917 0.33409 0.242574 0.204212 0.219124 1 
1 4918 0.33402 0.242678 0.20416 0.219142 1 
1 4919 0.333886 0.242792 0.204156 0.219166 1 
1 4920 0.333685 0.242914 0.204202 0.219199 1 
1 4921 0.333419 0.24304 0.204298 0.219244 1 
1 4922 0.33309 0.243165 0.204443 0.219301 1 
1 4923 0.332706 0.243287 0.204635 0.219372 1 
1 4924 0.332276 0.243399 0.204868 0.219456 1 
1 4925 0.33181 0.243499 0.205138 0.219552 1 
1 4926 0.331321 0.243583 0.205437 0.219659 1 
1 4927 0.330824 0.243648 0.205756 0.219772 1 
1 4928 0.330332 0.243691 0.206088 0.219889 1 
1 4929 0.329861 0.243712 0.206423 0.220005 1 
1 4930 0.329425 0.24371 0.20675 0.220115 1 
1 4931 0.329039 0.243685 0.207061 0.220215 1 
1 4932 0.328716 0.243639 0.207345 0.2203 1 
1 4933 0.328465 0.243575 0.207596 0.220364 1 
1 4934 0.328296 0.243494 0.207805 0.220404 1 
1 4935 0.328216 0.243402 0.207967 0.220415 1 
1 4936 0.328228 0.2433 0.208077 0.220396 1 
1 4937 0.328333 0.243192 0.208132 0.220343 1 
1 4938 0.32853 0.243082 0.208131 0.220257 1 
1 4939 0.328814 0.242972 0.208075 0.220138 1 
1 4940 0.329179 0.242865 0.207967 0.219989 1 
1 4941 0.329615 0.242761 0.207812 0.219812 1 
1 4942 0.330111 0.242661 0.207615 0.219613 1 
1 4943 0.330656 0.242564 0.207384 0.219396 1 
1 4944 0.331236 0.242469 0.207126 0.219169 1 
1 4945 0.331838 0.242373 0.206851 0.218938 1 
1 4946 0.332447 0.242274 0.206568 0.21871 1 
1 4947 0.333053 0.242167 0.206286 0.218494 1 
1 4948 0.333642 0.24205 0.206013 0.218295 1 
1 4949 0.334206 0.241919 0.205756 0.218119 1 
1 4950 0.334736 0.241769 0.205522 0.217973 1 
1 4951 0.335226 0.2416 0.205316 0.217859 1 
1 4952 0.335673 0.241408 0.20514 0.217779 1 
1 4953 0.336075 0.241193 0.204997 0.217735 1 
1 4954 0.336432 0.240955 0.204887 0.217726 1 
1 4955 0.336748 0.240697 0.204806 0.217749 1 
1 4956 0.337027 0.240421 0.204752 0.2178 1 
1 4957 0.337273 0.240132 0.204721 0.217874 1 
1 4958 0.337492 0.239836 0.204707 0.217965 1 
1 4959 0.337691 0.239539 0.204703 0.218066 1 
1 4960 0.337875 0.23925 0.204705 0.218171 1 
1 4961 0.338048 0.238976 0.204705 0.218271 1 
1 4962 0.338215 0.238725 0.204699 0.218362 1 
1 4963 0.338377 0.238505 0.204682 0.218436 1 
1 4964 0.338534 0.238324 0.204652 0.21849 1 
1 4965 0.338686 0.238187 0.204606 0.21852 1 
1 4966 0.338829 0.238101 0.204546 0.218524 1 
1 4967 0.338957 0.238068 0.204473 0.218503 1 
1 4968 0.339065 0.23809 0.204389 0.218456 1 
1 4969 0.339147 0.238166 0.2043 0.218387 1 
1 4970 0.339193 0.238296 0.204211 0.2183 1 
1 4971 0.339197 0.238475 0.204129 0.218199 1 
1 4972 0.339152 0.238698 0.20406 0.21809 1 
1 4973 0.339052 0.238958 0.204013 0.217977 1 
1 4974 0.338894 0.239246 0.203992 0.217868 1 
1 4975 0.338674 0.239553 0.204005 0.217768 1 
1 4976 0.338393 0.239871 0.204055 0.217681 1 
1 4977 0.338053 0.240188 0.204147 0.217611 1 
1 4978 0.33766 0.240496 0.204283 0.217562 1 
1 4979 0.337219 0.240785 0.204461 0.217535 1 
1 4980 0.33674 0.241048 0.204681 0.217532 1 
1 4981 0.336233 0.241277 0.204938 0.217552 1 
1 4982 0.33571 0.241467 0.205229 0.217593 1 
1 4983 0.335185 0.241614 0.205547 0.217654 1 
1 4984 0.334668 0.241716 0.205884 0.217732 1 
1 4985 0.334173 0.241771 0.206232 0.217824 1 
1 4986 0.33371 0.24178 0.206583 0.217926 1 
1 4987 0.33329 0.241746 0.206928 0.218036 1 
1 4988 0.332921 0.241672 0.207258 0.21815 1 
1 4989 0.332607 0.241561 0.207567 0.218265 1 
1 4990 0.332354 0.241419 0.207847 0.21838 1 
1 4991 0.332161 0.241253 0.208093 0.218493 1 
1 4992 0.332029 0.241067 0.208302 0.218603 1 
1 4993 0.331953 0.240868 0.20847 0.21871 1 
1 4994 0.331928 0.240661 0.208596 0.218814 1 
1 4995 0.331949 0.240454 0.208681 0.218916 1 
1 4996 0.332007 0.24025 0.208725 0.219017 1 
1 4997 0.332093 0.240055 0.208733 0.219119 1 
1 4998 0.332199 0.239873 0.208707 0.219221 1 
1 4999 0.332315 0.239707 0.208653 0.219325 1 
1 5000 0.332435 0.239559 0.208574 0.219432 1 
1 5001 0.33255 0.239432 0.208477 0.219541 1 
1 5002 0.332654 0.239326 0.208367 0.219653 1 
1 5003 0.332744 0.239241 0.208249 0.219766 1 
1 5004 0.332815 0.239178 0.208128 0.219879 1 
1 5005 0.332867 0.239135 0.208008 0.21999 1 
1 5006 0.3329 0.239111 0.207893 0.220096 1 
1 5007 0.332917 0.239103 0.207785 0.220195 1 
1 5008 0.33292 0.239109 0.207687 0.220284 1 
1 5009 0.332917 0.239126 0.207599 0.220358 1 
1 5010 0.332912 0.239151 0.207523 0.220415 1 
1 5011 0.332914 0.239179 0.207457 0.220451 1 
1 5012 0.33293 0.239208 0.207399 0.220464 1 
1 5013 0.332969 0.239233 0.207349 0.22045 1 
1 5014 0.333039 0.239251 0.207303 0.220407 1 
1 5015 0.333148 0.239259 0.207259 0.220334 1 
1 5016 0.333303 0.239254 0.207213 0.220229 1 
1 5017 0.333511 0.239234 0.207162 0.220093 1 
1 5018 0.333775 0.239197 0.207103 0.219924 1 
1 5019 0.334099 0.239142 0.207033 0.219726 1 
1 5020 0.334483 0.239069 0.20695 0.219498 1 
1 5021 0.334925 0.238979 0.206851 0.219245 1 
1 5022 0.335422 0.238873 0.206735 0.21897 1 
1 5023 0.335966 0.238756 0.206601 0.218677 1 
1 5024 0.336548 0.23863 0.20645 0.218372 1 
1 5025 0.337158 0.2385 0.206283 0.21806 1 
1 5026 0.337781 0.238371 0.206102 0.217747 1 
1 5027 0.338402 0.238249 0.205909 0.21744 1 
1 5028 0.339006 0.23814 0.205709 0.217144 1 
1 5029 0.339574 0.238052 0.205506 0.216868 1 
1 5030 0.340091 0.237989 0.205305 0.216616 1 
